ad_spend,monthly_pageviews,ad_format,ad_sales,shop_id,timestamp,app
0.0,9057,facebook_post,0.0,29460,2017-09-02 16:56:19,app1
0.0,1064,facebook_post,0.0,11965,2017-10-11 19:09:11,app2
0.0,8586,facebook_post,0.0,7356,2017-07-25 18:26:01,app2
0.0,2888,facebook_post,0.0,3594,2017-07-27 13:01:37,app2
0.0,449,facebook_post,0.0,25017,2017-11-20 15:56:10,app2
0.0,242,facebook_post,0.0,19766,2017-10-16 15:39:30,app2
0.0,2297,facebook_post,0.0,29340,2017-09-27 19:45:45,app2
0.0,4200,facebook_post,0.0,11028,2017-07-19 16:43:44,app1
0.0,1765,facebook_post,0.0,29056,2017-05-23 23:02:50,app1
0.0,96,facebook_post,0.0,1720,2017-09-25 13:03:28,app2
0.0,263,facebook_post,0.0,20122,2017-10-26 23:26:01,app1
0.0,1534,facebook_post,0.0,17610,2017-09-29 08:12:00,app1
0.0,584,facebook_post,0.0,27276,2018-01-05 14:22:56,app1
0.0,366,facebook_post,0.0,1414,2018-01-13 22:28:29,app2
0.0,1462,facebook_post,0.0,30950,2017-07-30 23:02:48,app1
0.0,6784,facebook_post,0.0,17181,2017-09-18 00:40:15,app1
0.0,0,facebook_post,0.0,20694,2017-08-31 01:11:39,app1
0.0,29975,facebook_post,0.0,5003,2017-07-09 05:12:04,app2
0.0,2992,facebook_post,0.0,1257,2018-01-03 22:17:42,app2
0.0,2562,facebook_post,0.0,3221,2017-10-16 13:13:24,app2
0.0,6566,facebook_post,0.0,16368,2017-12-11 19:12:54,app2
0.0,408,facebook_post,0.0,18836,2017-08-06 18:18:39,app1
0.0,382,facebook_post,0.0,4017,2017-08-15 16:05:45,app2
0.0,5,facebook_post,0.0,18713,2017-08-31 15:06:02,app2
0.0,0,facebook_post,0.0,28387,2018-01-15 20:17:44,app2
0.0,75,facebook_post,0.0,392,2017-05-11 20:01:06,app2
0.0,12,facebook_post,0.0,4655,2017-07-17 23:06:20,app1
0.0,335,facebook_post,0.0,25250,2017-12-03 22:11:07,app1
0.0,3958,facebook_post,0.0,15121,2017-09-05 09:45:06,app2
0.0,83,facebook_post,0.0,15873,2017-07-21 00:40:09,app2
0.0,2054,facebook_post,0.0,26100,2017-12-05 15:54:21,app1
0.0,1911,facebook_post,0.0,8641,2017-05-23 16:19:00,app1
0.0,0,facebook_post,0.0,22340,2017-09-28 15:11:00,app1
0.0,2,facebook_post,0.0,23516,2017-10-20 22:55:41,app2
0.0,0,facebook_post,0.0,1121,2017-09-19 13:54:22,app1
0.0,41618,facebook_post,0.0,2107,2017-03-10 22:25:17,app2
0.0,3042,facebook_post,0.0,13336,2017-07-01 19:22:24,app2
0.0,0,facebook_post,0.0,25951,2017-11-16 23:49:13,app1
0.0,658,facebook_post,0.0,3102,2017-03-12 16:38:18,app2
0.0,625,facebook_post,0.0,3018,2017-07-06 08:59:17,app2
0.0,399,facebook_post,0.0,13653,2017-08-16 12:43:37,app1
0.0,537,facebook_post,0.0,2683,2017-08-24 12:16:48,app2
0.0,741,facebook_post,0.0,13387,2017-07-26 14:02:35,app1
0.0,2309,facebook_post,0.0,12371,2017-11-21 03:32:51,app1
0.0,4590,facebook_post,0.0,30909,2017-06-11 18:01:55,app1
0.0,235,facebook_post,0.0,29518,2017-04-10 21:31:26,app1
0.0,2920,facebook_post,0.0,25617,2017-12-28 23:24:22,app2
0.0,1336,facebook_post,0.0,4165,2017-10-09 16:32:53,app2
0.0,158,facebook_post,0.0,5140,2017-09-15 20:20:54,app1
0.0,1259,facebook_post,0.0,1740,2017-07-10 14:09:28,app2
0.0,678,facebook_post,0.0,3981,2017-10-16 08:03:34,app2
0.0,732,facebook_post,0.0,4875,2017-06-20 15:24:57,app2
0.0,1049,facebook_post,0.0,10715,2018-01-07 10:21:56,app1
0.0,1862,facebook_post,0.0,2984,2018-01-03 03:08:48,app1
0.0,86,facebook_post,0.0,23631,2017-10-01 21:19:50,app1
0.0,29668,facebook_post,0.0,30920,2018-01-09 18:56:23,app1
0.0,1818,facebook_post,0.0,24139,2017-11-22 20:30:35,app2
0.0,303,facebook_post,0.0,29893,2017-10-19 13:06:13,app2
0.0,1265,facebook_post,0.0,9109,2017-04-20 16:56:36,app1
0.0,3724,facebook_post,0.0,5516,2017-10-03 18:30:40,app2
0.0,2141,facebook_post,0.0,545,2017-07-26 23:03:56,app1
0.0,5127,facebook_post,0.0,11965,2017-07-24 14:47:53,app2
0.0,14767,facebook_post,0.0,5165,2017-08-14 09:27:51,app1
0.0,0,facebook_post,0.0,24462,2017-10-25 22:47:38,app2
0.0,161,facebook_post,0.0,12570,2017-06-12 15:15:55,app2
0.0,0,facebook_post,0.0,3294,2017-09-29 02:38:08,app2
0.0,376,facebook_post,0.0,19752,2017-10-19 18:41:23,app1
0.0,254,facebook_post,0.0,5342,2018-01-12 16:53:02,app1
0.0,997,facebook_post,0.0,2159,2017-06-13 17:14:55,app1
0.0,1268,facebook_post,0.0,6536,2017-05-10 07:38:30,app2
0.0,709,facebook_post,0.0,16200,2017-11-08 12:10:52,app2
0.0,1391,facebook_post,0.0,9191,2017-04-02 13:12:00,app1
0.0,479,facebook_post,0.0,30868,2017-05-07 15:14:52,app1
0.0,6920,facebook_post,0.0,7867,2017-09-04 08:03:40,app2
0.0,48,facebook_post,0.0,1619,2017-04-19 01:17:48,app2
0.0,0,facebook_post,0.0,25315,2017-10-24 21:15:02,app2
0.0,187,facebook_post,0.0,9652,2017-07-11 18:26:08,app1
0.0,5972,facebook_post,0.0,17350,2017-10-23 22:59:19,app1
0.0,1741,facebook_post,0.0,5301,2017-06-07 00:22:10,app2
0.0,961,facebook_post,0.0,11005,2017-08-03 04:25:10,app2
0.0,0,facebook_post,0.0,18559,2017-07-28 09:43:34,app1
0.0,2677,facebook_post,0.0,6025,2017-11-25 21:00:36,app1
0.0,122,facebook_post,0.0,16349,2017-11-19 19:40:56,app2
0.0,1709,facebook_post,0.0,8768,2017-05-05 14:21:54,app2
0.0,4,facebook_post,0.0,28332,2018-01-14 20:32:13,app1
0.0,1557,facebook_post,0.0,30623,2017-03-12 14:44:06,app1
0.0,149,facebook_post,0.0,11222,2017-05-27 05:22:31,app1
0.0,1832,facebook_post,0.0,19023,2017-09-18 03:00:56,app2
0.0,4325,facebook_post,0.0,5521,2018-01-20 19:48:43,app1
0.0,1487,facebook_post,0.0,10226,2017-05-26 23:21:23,app1
0.0,58004,facebook_post,0.0,12032,2017-10-04 13:09:23,app1
0.0,7839,facebook_post,0.0,29549,2017-11-12 02:32:31,app1
0.0,5682,facebook_post,0.0,22090,2017-12-17 00:40:48,app2
0.0,23900,facebook_post,0.0,14759,2017-11-06 23:37:24,app2
0.0,2477,facebook_post,0.0,13004,2017-06-26 21:37:49,app1
0.0,233,facebook_post,0.0,20723,2017-09-05 14:11:32,app1
0.0,60,facebook_post,0.0,22371,2017-10-12 13:59:36,app1
0.0,9255,facebook_post,0.0,349,2017-03-10 15:56:42,app2
0.0,1514,facebook_post,0.0,30640,2017-07-20 16:17:30,app2
0.0,595,facebook_post,0.0,19527,2017-09-26 13:38:31,app1
0.0,0,facebook_post,0.0,24663,2017-10-12 15:04:52,app1
0.0,10660,facebook_post,0.0,5861,2017-10-13 13:47:35,app1
0.0,328,facebook_post,0.0,6661,2017-08-24 14:07:44,app1
0.0,938,facebook_post,0.0,11481,2017-07-13 19:03:20,app2
0.0,50635,facebook_post,0.0,28956,2017-09-28 10:28:49,app2
0.0,0,facebook_post,0.0,23880,2017-10-14 17:00:48,app2
0.0,78406,facebook_post,0.0,5402,2017-08-23 19:03:55,app2
0.0,892,facebook_post,0.0,11975,2017-11-09 17:52:32,app2
0.0,255,facebook_post,0.0,26814,2018-01-10 04:20:07,app1
0.0,651,facebook_post,0.0,20842,2017-10-06 15:15:07,app1
0.0,3577,facebook_post,0.0,447,2017-06-28 14:32:14,app2
0.0,413,facebook_post,0.0,16020,2017-08-30 14:13:50,app2
0.0,1591,facebook_post,0.0,15889,2017-08-16 19:43:40,app2
0.0,276,facebook_post,0.0,7657,2017-04-14 21:41:11,app1
0.0,154781,facebook_post,0.0,109,2017-11-24 11:18:53,app1
0.0,585,facebook_post,0.0,5512,2017-08-17 16:52:14,app2
0.0,632,facebook_post,0.0,5317,2017-11-26 04:02:30,app2
0.0,0,facebook_post,0.0,26365,2017-11-14 22:55:13,app1
0.0,12167,facebook_post,0.0,7575,2017-06-09 18:04:17,app1
0.0,1601,facebook_post,0.0,15059,2017-08-09 13:44:09,app2
0.0,247,facebook_post,0.0,21227,2017-11-27 23:57:31,app2
0.0,8900,facebook_post,0.0,6493,2017-09-19 23:23:34,app1
0.0,109,facebook_post,0.0,4282,2017-09-03 21:29:30,app1
0.0,1943,facebook_post,0.0,19331,2017-11-02 13:33:35,app1
0.0,3200,facebook_post,0.0,369,2017-03-31 16:37:38,app1
0.0,1001,facebook_post,0.0,15850,2017-08-23 16:21:40,app2
0.0,0,facebook_post,0.0,19004,2017-08-26 12:43:47,app2
0.0,295,facebook_post,0.0,10432,2018-01-05 17:21:16,app1
0.0,2568,facebook_post,0.0,12112,2017-08-12 19:45:07,app2
0.0,2745,facebook_post,0.0,8099,2017-12-29 18:37:58,app2
0.0,233,facebook_post,0.0,24572,2018-01-12 19:12:41,app2
0.0,761,facebook_post,0.0,1696,2017-07-14 22:25:41,app1
0.0,184,facebook_post,0.0,22677,2017-10-06 17:44:01,app1
0.0,226,facebook_post,0.0,3911,2017-12-15 20:50:19,app2
0.0,4085,facebook_post,0.0,17656,2017-10-03 14:33:33,app2
0.0,26,facebook_post,0.0,11571,2017-05-10 17:14:36,app2
0.0,10859,facebook_post,0.0,12112,2017-09-01 18:23:52,app1
0.0,544,facebook_post,0.0,4191,2017-03-23 13:38:15,app1
0.0,292,facebook_post,0.0,17876,2017-08-07 12:18:51,app1
0.0,158,facebook_post,0.0,16026,2017-12-11 23:19:22,app2
0.0,5029,facebook_post,0.0,3780,2017-10-21 18:02:06,app2
0.0,337,facebook_post,0.0,8245,2017-11-02 22:47:28,app2
0.0,5216,facebook_post,0.0,2550,2017-05-29 23:02:30,app2
0.0,149,facebook_post,0.0,20789,2017-12-05 11:01:02,app1
0.0,494,facebook_post,0.0,2012,2017-03-08 19:14:29,app1
0.0,3410,facebook_post,0.0,4123,2017-12-13 21:58:48,app2
0.0,547,facebook_post,0.0,10054,2017-06-25 18:53:30,app2
0.0,465,facebook_post,0.0,1805,2017-04-19 14:23:05,app2
0.0,6852,facebook_post,0.0,15573,2017-09-22 12:24:01,app1
0.0,73,facebook_post,0.0,10496,2017-06-26 11:14:54,app1
0.0,9960,facebook_post,0.0,4156,2017-05-31 08:54:18,app2
0.0,265,facebook_post,0.0,18436,2017-09-11 15:11:47,app1
0.0,741,facebook_post,0.0,12399,2017-09-20 13:38:28,app1
0.0,1755,facebook_post,0.0,13116,2017-07-28 22:14:01,app1
0.0,545,facebook_post,0.0,11209,2017-07-12 20:46:25,app1
0.0,1136,facebook_post,0.0,23566,2017-10-17 07:52:19,app2
0.0,5614,facebook_post,0.0,28970,2017-07-21 13:07:47,app2
0.0,0,facebook_post,0.0,25595,2017-10-30 04:46:33,app1
0.0,0,facebook_post,0.0,13676,2017-06-21 17:55:46,app2
0.0,4062,facebook_post,0.0,30154,2017-10-02 14:37:47,app1
0.0,381,facebook_post,0.0,25661,2017-12-01 09:33:22,app1
0.0,2990,facebook_post,0.0,4146,2017-12-03 20:02:54,app1
0.0,645,facebook_post,0.0,21372,2017-12-31 21:16:13,app1
0.0,16548,facebook_post,0.0,18193,2017-08-14 10:41:43,app2
0.0,688,facebook_post,0.0,2270,2017-08-22 17:47:15,app2
0.0,1973,facebook_post,0.0,12417,2017-10-04 16:25:23,app1
0.0,988,facebook_post,0.0,26902,2017-12-04 03:11:57,app2
0.0,2321,facebook_post,0.0,11055,2017-10-14 13:14:17,app2
0.0,0,facebook_post,0.0,12404,2017-05-24 20:10:26,app2
0.0,14492,facebook_post,0.0,13,2017-03-20 15:02:29,app1
0.0,126,facebook_post,0.0,5054,2017-08-16 09:35:43,app2
0.0,5437,facebook_post,0.0,21081,2017-12-20 15:52:34,app1
0.0,27525,facebook_post,0.0,29558,2017-06-08 16:36:08,app1
0.0,3158,facebook_post,0.0,21102,2017-10-17 16:35:05,app2
0.0,3080,facebook_post,0.0,29341,2017-08-10 14:09:05,app2
0.0,11817,facebook_post,0.0,2501,2017-10-02 18:12:10,app2
0.0,977,facebook_post,0.0,8901,2017-11-09 14:29:48,app2
0.0,823,facebook_post,0.0,7726,2017-09-14 15:14:12,app2
0.0,66,facebook_post,0.0,14587,2017-11-22 19:20:51,app1
0.0,903,facebook_post,0.0,19282,2017-09-28 21:28:57,app2
0.0,930,facebook_post,0.0,8214,2017-08-02 16:27:44,app1
0.0,68,facebook_post,0.0,23859,2017-10-27 16:48:01,app1
0.0,2155,facebook_post,0.0,21583,2017-10-04 01:21:12,app1
0.0,55561,facebook_post,0.0,30188,2017-08-01 21:14:33,app1
0.0,12206,facebook_post,0.0,9588,2017-08-05 19:28:23,app2
0.0,0,facebook_post,0.0,28521,2018-01-14 13:59:00,app2
0.0,13,facebook_post,0.0,27308,2017-12-05 20:23:23,app1
0.0,805,facebook_post,0.0,18749,2018-01-13 01:47:06,app2
0.0,0,facebook_post,0.0,17276,2017-07-15 01:58:51,app2
0.0,1078,facebook_post,0.0,1173,2017-09-06 13:20:47,app1
0.0,265,facebook_post,0.0,6875,2017-11-09 20:51:45,app2
0.0,556,facebook_post,0.0,25375,2017-11-05 22:49:45,app2
0.0,213,facebook_post,0.0,10432,2017-11-30 12:00:25,app1
0.0,696,facebook_post,0.0,7730,2017-11-14 10:28:08,app2
0.0,4,facebook_post,0.0,15687,2017-08-22 10:37:38,app2
0.0,358,facebook_post,0.0,21209,2017-09-06 19:24:00,app2
0.0,1712,facebook_post,0.0,6653,2017-05-24 14:13:24,app2
0.0,142,facebook_post,0.0,25159,2017-11-15 19:14:50,app1
0.0,0,facebook_post,0.0,26940,2017-11-30 15:59:06,app1
0.0,12540,facebook_post,0.0,30843,2017-10-10 13:51:39,app2
0.0,270,facebook_post,0.0,347,2017-11-04 14:14:31,app2
0.0,1576,facebook_post,0.0,1756,2017-04-05 07:30:58,app2
0.0,0,facebook_post,0.0,13110,2017-06-17 18:27:55,app2
0.0,0,facebook_post,0.0,26764,2017-11-28 07:51:38,app2
0.0,31622,facebook_post,0.0,30078,2017-10-25 01:48:50,app2
0.0,158,facebook_post,0.0,17292,2017-08-07 19:01:20,app1
0.0,647,facebook_post,0.0,19555,2017-09-06 00:09:28,app2
0.0,0,facebook_post,0.0,6439,2017-05-25 15:02:09,app1
0.0,33366,facebook_post,0.0,30998,2017-07-14 18:17:58,app2
0.0,0,facebook_post,0.0,11785,2017-05-30 16:20:29,app1
0.0,287,facebook_post,0.0,17186,2017-09-27 14:39:01,app2
0.0,0,facebook_post,0.0,20777,2017-10-29 08:24:45,app1
0.0,298,facebook_post,0.0,14535,2017-12-09 13:18:37,app1
0.0,1962,facebook_post,0.0,26030,2017-12-08 21:08:11,app1
0.0,0,facebook_post,0.0,15397,2017-10-17 14:00:31,app1
0.0,414,facebook_post,0.0,15588,2017-08-18 07:03:10,app2
0.0,0,facebook_post,0.0,4325,2017-08-24 03:25:28,app1
0.0,1508,facebook_post,0.0,2952,2017-05-06 02:49:52,app1
0.0,452,facebook_post,0.0,5920,2017-07-25 13:17:54,app1
0.0,0,facebook_post,0.0,24944,2017-10-16 21:17:46,app1
0.0,240,facebook_post,0.0,21546,2017-11-07 01:32:23,app2
0.0,457,facebook_post,0.0,1399,2017-07-01 13:57:11,app2
0.0,1837,facebook_post,0.0,10220,2017-10-08 02:51:51,app1
0.0,6,facebook_post,0.0,8582,2017-08-15 00:56:21,app1
0.0,3453,facebook_post,0.0,10075,2017-05-12 22:13:52,app1
0.0,6658,facebook_post,0.0,8670,2017-08-16 13:19:39,app2
0.0,7,facebook_post,0.0,22934,2017-10-06 12:27:04,app1
0.0,7911,facebook_post,0.0,5274,2017-09-29 01:53:35,app1
0.0,789,facebook_post,0.0,6280,2017-10-05 17:15:33,app1
0.0,9755,facebook_post,0.0,7522,2017-05-30 12:27:11,app1
0.0,6422,facebook_post,0.0,14766,2018-01-06 23:14:34,app1
0.0,2961,facebook_post,0.0,11256,2017-10-30 18:07:12,app2
0.0,1958,facebook_post,0.0,2309,2017-03-21 15:08:37,app2
0.0,0,facebook_post,0.0,4241,2017-11-24 16:33:53,app1
0.0,2402,facebook_post,0.0,14401,2018-01-19 17:15:05,app1
0.0,39756,facebook_post,0.0,16009,2017-10-30 16:49:48,app2
0.0,1055,facebook_post,0.0,33,2018-01-08 14:06:21,app2
0.0,1814,facebook_post,0.0,9941,2017-07-24 16:59:37,app1
0.0,29388,facebook_post,0.0,3999,2017-07-11 22:32:56,app1
0.0,10565,facebook_post,0.0,29818,2017-08-11 16:26:50,app1
0.0,3788,facebook_post,0.0,2703,2017-09-03 23:31:02,app2
0.0,23172,facebook_post,0.0,12768,2017-12-25 01:14:17,app1
0.0,420,facebook_post,0.0,10913,2018-01-09 08:58:41,app2
0.0,590,facebook_post,0.0,22098,2017-11-05 15:18:25,app2
0.0,12064,facebook_post,0.0,15991,2017-10-25 04:03:18,app1
0.0,2313,facebook_post,0.0,20385,2017-12-05 02:51:10,app1
0.0,1419,facebook_post,0.0,20209,2017-10-20 15:05:39,app1
0.0,2,facebook_post,0.0,27579,2018-01-18 19:21:22,app2
0.0,80509,facebook_post,0.0,28784,2017-07-10 18:06:21,app1
0.0,327,facebook_post,0.0,13901,2017-08-14 18:21:21,app2
0.0,24205,facebook_post,0.0,5311,2017-07-12 14:35:55,app1
0.0,2330,facebook_post,0.0,5316,2017-07-10 07:31:42,app2
0.0,21234,facebook_post,0.0,19507,2017-09-18 13:30:19,app1
0.0,291,facebook_post,0.0,23545,2017-10-26 18:42:38,app1
0.0,1393,facebook_post,0.0,4570,2017-03-09 16:48:14,app1
0.0,986,facebook_post,0.0,7730,2017-10-28 13:14:49,app2
0.0,0,facebook_post,0.0,17694,2017-07-25 08:31:19,app2
0.0,3661,facebook_post,0.0,10234,2017-08-22 18:09:51,app2
0.0,73,facebook_post,0.0,14909,2017-08-01 14:10:02,app1
0.0,404,facebook_post,0.0,28787,2017-03-13 16:10:41,app2
0.0,306,facebook_post,0.0,10590,2017-08-04 21:26:08,app1
0.0,24,facebook_post,0.0,8543,2017-03-24 23:41:30,app1
0.0,7,facebook_post,0.0,26828,2017-12-16 19:50:10,app1
0.0,133,facebook_post,0.0,2571,2017-09-13 17:22:06,app2
0.0,563,facebook_post,0.0,15565,2017-09-21 00:56:37,app1
0.0,0,facebook_post,0.0,21798,2017-09-28 15:00:46,app2
0.0,1527,facebook_post,0.0,6168,2017-10-04 17:22:03,app1
0.0,342,facebook_post,0.0,14882,2017-07-04 16:26:06,app2
0.0,610,facebook_post,0.0,3672,2017-03-28 13:12:17,app2
0.0,1237,facebook_post,0.0,19684,2017-09-18 17:14:57,app2
0.0,7,facebook_post,0.0,21336,2017-09-18 13:09:05,app1
0.0,709,facebook_post,0.0,1420,2017-09-05 13:25:50,app1
0.0,1050,facebook_post,0.0,27716,2018-01-19 14:30:02,app2
0.0,6989,facebook_post,0.0,6137,2017-09-21 08:43:15,app2
0.0,988,facebook_post,0.0,30882,2017-03-09 18:40:04,app2
0.0,163,facebook_post,0.0,25753,2017-11-18 19:24:32,app2
0.0,49281,facebook_post,0.0,2742,2017-09-23 18:32:32,app2
0.0,511,facebook_post,0.0,15500,2017-10-04 05:30:58,app2
0.0,20,facebook_post,0.0,23706,2017-10-04 16:22:00,app1
0.0,28,facebook_post,0.0,16729,2017-09-12 15:49:04,app2
0.0,1812,facebook_post,0.0,30945,2018-01-16 22:53:53,app1
0.0,1202,facebook_post,0.0,8895,2017-11-26 13:10:19,app1
0.0,42,facebook_post,0.0,11799,2017-06-11 17:46:05,app1
0.0,1072,facebook_post,0.0,20170,2017-09-29 16:09:53,app1
0.0,1595,facebook_post,0.0,26112,2017-12-15 02:43:03,app1
0.0,15545,facebook_post,0.0,8372,2017-05-29 23:09:58,app2
0.0,31528,facebook_post,0.0,1569,2017-03-30 14:57:41,app2
0.0,9011,facebook_post,0.0,7933,2017-04-14 14:14:20,app2
0.0,1095,facebook_post,0.0,20222,2017-10-12 14:26:31,app2
0.0,1817,facebook_post,0.0,20175,2017-09-15 04:01:31,app2
0.0,457,facebook_post,0.0,15011,2017-09-07 16:21:58,app2
0.0,43421,facebook_post,0.0,9870,2017-11-04 08:02:03,app2
0.0,728,facebook_post,0.0,19599,2017-09-01 15:07:19,app2
0.0,1403,facebook_post,0.0,25004,2017-11-30 05:15:43,app1
0.0,3692,facebook_post,0.0,5562,2017-04-07 16:20:45,app1
0.0,1337,facebook_post,0.0,2456,2017-11-26 19:28:10,app2
0.0,995,facebook_post,0.0,20037,2017-10-20 14:25:12,app2
0.0,0,facebook_post,0.0,27766,2017-12-13 01:32:58,app1
0.0,2,facebook_post,0.0,19833,2017-09-21 12:14:51,app2
0.0,890,facebook_post,0.0,13640,2017-10-17 13:30:20,app1
0.0,0,facebook_post,0.0,23917,2017-12-29 18:46:43,app2
0.0,926,facebook_post,0.0,27828,2018-01-11 19:47:47,app1
0.0,240,facebook_post,0.0,12193,2017-07-10 02:25:28,app1
0.0,1915,facebook_post,0.0,11294,2017-08-03 15:13:59,app2
0.0,12739,facebook_post,0.0,29760,2017-08-09 05:58:43,app1
0.0,0,facebook_post,0.0,19742,2017-08-26 17:15:40,app2
0.0,1452,facebook_post,0.0,9611,2017-07-03 15:11:32,app2
0.0,986,facebook_post,0.0,7730,2017-10-15 15:30:43,app2
0.0,0,facebook_post,0.0,24161,2017-10-27 08:42:59,app1
0.0,44427,facebook_post,0.0,10473,2017-05-23 15:56:33,app1
0.0,2746,facebook_post,0.0,85,2018-01-16 15:59:33,app1
0.0,210,facebook_post,0.0,29368,2017-06-21 08:22:48,app1
0.0,7861,facebook_post,0.0,14274,2017-09-29 19:08:02,app1
0.0,0,facebook_post,0.0,27672,2017-12-13 21:05:42,app1
0.0,1857,facebook_post,0.0,10512,2017-06-06 03:52:15,app1
0.0,751,facebook_post,0.0,30671,2017-07-10 10:53:51,app1
0.0,99,facebook_post,0.0,8598,2017-10-03 04:40:20,app1
0.0,119,facebook_post,0.0,14281,2017-07-22 13:07:57,app1
0.0,0,facebook_post,0.0,20907,2017-08-29 06:14:21,app2
0.0,1,facebook_post,0.0,16547,2017-08-03 08:27:42,app1
0.0,127,facebook_post,0.0,17598,2017-08-15 14:25:56,app1
0.0,10767,facebook_post,0.0,22002,2018-01-05 20:55:05,app1
0.0,4417,facebook_post,0.0,28960,2017-10-03 00:11:07,app2
0.0,23,facebook_post,0.0,5409,2017-10-17 23:20:26,app1
0.0,0,facebook_post,0.0,29820,2017-10-26 16:47:09,app1
0.0,1135,facebook_post,0.0,8237,2017-09-15 17:10:54,app1
0.0,2958,facebook_post,0.0,9850,2017-10-06 14:05:42,app2
0.0,0,facebook_post,0.0,16696,2017-07-11 09:59:05,app2
0.0,1124,facebook_post,0.0,7791,2017-08-11 01:12:18,app1
0.0,0,facebook_post,0.0,16702,2017-07-21 16:37:12,app2
0.0,3047,facebook_post,0.0,5145,2017-08-04 11:51:11,app2
0.0,341,facebook_post,0.0,931,2017-06-10 23:35:18,app2
0.0,2608,facebook_post,0.0,4168,2017-09-26 11:35:56,app2
0.0,16281,facebook_post,0.0,2368,2018-01-16 01:18:34,app2
0.0,3,facebook_post,0.0,21737,2017-09-03 14:01:17,app1
0.0,968,facebook_post,0.0,30487,2017-05-05 14:16:02,app2
0.0,157,facebook_post,0.0,15999,2017-07-18 20:00:35,app1
0.0,3847,facebook_post,0.0,1464,2017-05-30 20:07:47,app1
0.0,4369,facebook_post,0.0,554,2017-10-09 19:31:42,app1
0.0,38,facebook_post,0.0,9238,2017-10-02 19:59:21,app1
0.0,0,facebook_post,0.0,18193,2017-07-26 11:26:05,app2
0.0,96,facebook_post,0.0,9900,2017-07-03 15:11:33,app1
0.0,198,facebook_post,0.0,8904,2017-10-13 13:13:39,app1
0.0,0,facebook_post,0.0,14189,2017-06-10 08:33:33,app2
0.0,0,facebook_post,0.0,27505,2017-12-08 17:38:43,app1
0.0,3804,facebook_post,0.0,8306,2017-09-12 16:24:45,app2
0.0,206,facebook_post,0.0,17306,2017-10-16 16:27:42,app1
0.0,2223,facebook_post,0.0,30531,2017-03-02 13:52:30,app2
0.0,235,facebook_post,0.0,15045,2017-09-16 16:24:49,app2
0.0,2823,facebook_post,0.0,28640,2017-06-19 14:56:17,app2
0.0,643,facebook_post,0.0,13312,2017-12-14 15:09:28,app2
0.0,0,facebook_post,0.0,26353,2017-11-18 19:18:51,app1
0.0,263,facebook_post,0.0,17899,2017-10-25 13:52:04,app2
0.0,1158,facebook_post,0.0,9610,2017-06-13 17:08:49,app1
0.0,1050,facebook_post,0.0,16841,2017-08-01 16:51:31,app1
0.0,292,facebook_post,0.0,1267,2017-10-24 05:06:44,app2
0.0,0,facebook_post,0.0,8813,2017-03-28 19:24:36,app1
0.0,0,facebook_post,0.0,26868,2017-11-25 12:36:20,app2
0.0,0,facebook_post,0.0,24128,2017-10-14 18:33:30,app2
0.0,605,facebook_post,0.0,18515,2017-09-19 06:02:13,app1
0.0,11200,facebook_post,0.0,11330,2017-08-14 11:42:03,app2
0.0,4887,facebook_post,0.0,8355,2017-06-20 19:18:28,app2
0.0,412,facebook_post,0.0,11279,2017-09-14 14:11:28,app2
0.0,814,facebook_post,0.0,28742,2017-10-05 16:01:25,app2
0.0,7315,facebook_post,0.0,29093,2017-04-04 09:24:57,app1
0.0,21372,facebook_post,0.0,96,2017-08-02 00:05:50,app1
0.0,14365,facebook_post,0.0,4664,2017-03-17 13:40:00,app2
0.0,5751,facebook_post,0.0,3460,2017-05-11 22:20:25,app2
0.0,855,facebook_post,0.0,26934,2018-01-04 15:14:14,app2
0.0,19198,facebook_post,0.0,1177,2017-06-06 15:01:10,app1
0.0,0,facebook_post,0.0,19896,2017-08-17 20:21:36,app2
0.0,8668,facebook_post,0.0,209,2017-04-14 23:11:57,app1
0.0,489,facebook_post,0.0,28227,2017-06-27 08:08:51,app2
0.0,4619,facebook_post,0.0,29360,2017-08-31 15:41:58,app2
0.0,187,facebook_post,0.0,4586,2017-03-24 11:47:51,app2
0.0,103,facebook_post,0.0,18630,2017-08-27 23:19:39,app1
0.0,4745,facebook_post,0.0,9512,2017-05-22 22:15:15,app1
0.0,2823,facebook_post,0.0,28640,2017-06-10 06:21:15,app2
0.0,2071,facebook_post,0.0,25065,2017-11-04 00:28:39,app2
0.0,1061,facebook_post,0.0,5305,2017-06-12 14:01:49,app1
0.0,7336,facebook_post,0.0,25403,2017-12-18 15:50:50,app1
0.0,9712,facebook_post,0.0,10068,2017-05-17 19:08:40,app1
0.0,1418,facebook_post,0.0,9245,2017-05-06 21:27:58,app1
0.0,3829,facebook_post,0.0,5246,2018-01-14 16:43:59,app2
0.0,6371,facebook_post,0.0,4156,2017-04-08 19:54:34,app1
0.0,141,facebook_post,0.0,16568,2017-10-10 14:20:25,app2
0.0,194,facebook_post,0.0,27509,2018-01-13 02:13:04,app1
0.0,700,facebook_post,0.0,24125,2017-11-17 15:31:19,app2
0.0,564,facebook_post,0.0,13262,2017-07-10 17:22:29,app1
0.0,373,facebook_post,0.0,9808,2017-06-18 22:33:00,app2
0.0,34154,facebook_post,0.0,30179,2017-08-08 11:34:44,app1
0.0,1800,facebook_post,0.0,20949,2017-11-28 01:35:34,app2
0.0,1502,facebook_post,0.0,15011,2017-08-25 16:22:25,app2
0.0,648,facebook_post,0.0,16357,2017-08-28 19:08:02,app1
